"","contrast",".chain",".iteration",".draw",".value"
"3332","red - whi",NA,NA,3332,0.808330835770088
"3333","red - whi",NA,NA,3333,0.570155753121924
"3334","red - whi",NA,NA,3334,0.544908230598395
"3335","red - whi",NA,NA,3335,-1.49287661754208
"3336","red - whi",NA,NA,3336,-0.415773408161007
"3337","red - whi",NA,NA,3337,3.47547579180424
"3338","red - whi",NA,NA,3338,-0.0122422846185872
"3339","red - whi",NA,NA,3339,0.0352726530332695
"3340","red - whi",NA,NA,3340,1.98732867650134
"3341","red - whi",NA,NA,3341,2.18522081734794
"3342","red - whi",NA,NA,3342,2.1139022263156
"3343","red - whi",NA,NA,3343,2.22406776068277
"3344","red - whi",NA,NA,3344,2.28698444685476
"3345","red - whi",NA,NA,3345,2.28178444071759
"3346","red - whi",NA,NA,3346,3.16917086172864
"3347","red - whi",NA,NA,3347,3.80640477664647
"3348","red - whi",NA,NA,3348,1.68890705610725
"3349","red - whi",NA,NA,3349,2.8084994864117
"3350","red - whi",NA,NA,3350,2.72755079350486
"3351","red - whi",NA,NA,3351,3.17100983727763
"3352","red - whi",NA,NA,3352,2.70877441232165
"3353","red - whi",NA,NA,3353,1.05463466235255
"3354","red - whi",NA,NA,3354,1.33167635375086
"3355","red - whi",NA,NA,3355,0.593143811853847
"3356","red - whi",NA,NA,3356,0.655043244534239
"3357","red - whi",NA,NA,3357,0.692340704231022
"3358","red - whi",NA,NA,3358,-0.131129781706093
"3359","red - whi",NA,NA,3359,-0.0448049950640544
"3360","red - whi",NA,NA,3360,0.783391376823311
"3361","red - whi",NA,NA,3361,0.986537873849667
"3362","red - whi",NA,NA,3362,2.03863379537039
"3363","red - whi",NA,NA,3363,-1.37338193920794
"3364","red - whi",NA,NA,3364,-0.784613341327614
"3365","red - whi",NA,NA,3365,1.38602153818411
"3366","red - whi",NA,NA,3366,1.27947159461818
"3367","red - whi",NA,NA,3367,0.435186414138537
"3368","red - whi",NA,NA,3368,-0.735481646023302
"3369","red - whi",NA,NA,3369,-1.62081293618643
"3370","red - whi",NA,NA,3370,-1.17060998660646
"3371","red - whi",NA,NA,3371,-0.447981459060356
"3372","red - whi",NA,NA,3372,-1.91996130934933
"3373","red - whi",NA,NA,3373,-2.0431236842232
"3374","red - whi",NA,NA,3374,-0.157395154456959
"3375","red - whi",NA,NA,3375,2.17892342736021
"3376","red - whi",NA,NA,3376,1.99547515174986
"3377","red - whi",NA,NA,3377,1.36791889283478
"3378","red - whi",NA,NA,3378,0.755819744197602
"3379","red - whi",NA,NA,3379,0.785704868114448
"3380","red - whi",NA,NA,3380,0.404959660041365
"3381","red - whi",NA,NA,3381,0.644894951917004
"3382","red - whi",NA,NA,3382,-1.04533294380267
"3383","red - whi",NA,NA,3383,-1.24282592681777
"3384","red - whi",NA,NA,3384,-0.13954897869762
"3385","red - whi",NA,NA,3385,0.700413060171522
"3386","red - whi",NA,NA,3386,0.172142365527232
"3387","red - whi",NA,NA,3387,1.46874321585462
"3388","red - whi",NA,NA,3388,0.654935395777359
"3389","red - whi",NA,NA,3389,1.30354301553938
"3390","red - whi",NA,NA,3390,1.48727315735862
"3391","red - whi",NA,NA,3391,1.59508502013442
"3392","red - whi",NA,NA,3392,-0.213458309917427
"3393","red - whi",NA,NA,3393,1.16524232235909
"3394","red - whi",NA,NA,3394,1.78276928530383
"3395","red - whi",NA,NA,3395,0.548102872310272
"3396","red - whi",NA,NA,3396,0.663733816051823
"3397","red - whi",NA,NA,3397,0.690862054918518
"3398","red - whi",NA,NA,3398,2.71852169035636
"3399","red - whi",NA,NA,3399,1.15476683596797
"3400","red - whi",NA,NA,3400,1.81574342366192
"3401","red - whi",NA,NA,3401,1.72213284725362
"3402","red - whi",NA,NA,3402,0.517640589020473
"3403","red - whi",NA,NA,3403,1.04583573324513
"3404","red - whi",NA,NA,3404,1.1858802300032
"3405","red - whi",NA,NA,3405,1.08800517781399
"3406","red - whi",NA,NA,3406,0.00408994388135782
"3407","red - whi",NA,NA,3407,0.714982999901666
"3408","red - whi",NA,NA,3408,0.362932019439681
"3409","red - whi",NA,NA,3409,0.350718365360249
"3410","red - whi",NA,NA,3410,1.58736876519566
"3411","red - whi",NA,NA,3411,1.46575456982744
"3412","red - whi",NA,NA,3412,0.165469010532208
"3413","red - whi",NA,NA,3413,-0.537283430497476
"3414","red - whi",NA,NA,3414,-0.152921492088929
"3415","red - whi",NA,NA,3415,0.193372744203538
"3416","red - whi",NA,NA,3416,-0.325420532055618
"3417","red - whi",NA,NA,3417,0.154192736640821
"3418","red - whi",NA,NA,3418,0.156453622839552
"3419","red - whi",NA,NA,3419,-0.177462736052583
"3420","red - whi",NA,NA,3420,-0.359863249947068
"3421","red - whi",NA,NA,3421,-0.0439725397908505
"3422","red - whi",NA,NA,3422,-0.678415610529621
"3423","red - whi",NA,NA,3423,-0.484321946219838
"3424","red - whi",NA,NA,3424,0.08602509514751
"3425","red - whi",NA,NA,3425,-1.22097237890678
"3426","red - whi",NA,NA,3426,0.00467679876489981
"3427","red - whi",NA,NA,3427,0.171605044403845
"3428","red - whi",NA,NA,3428,-0.893397686915818
"3429","red - whi",NA,NA,3429,-0.585909365720194
"3430","red - whi",NA,NA,3430,2.35225367401617
"3431","red - whi",NA,NA,3431,2.35005797897611
"3432","red - whi",NA,NA,3432,0.0423890808230892
"3433","red - whi",NA,NA,3433,1.26232427058228
"3434","red - whi",NA,NA,3434,0.723520950141877
"3435","red - whi",NA,NA,3435,1.1391482933058
"3436","red - whi",NA,NA,3436,0.489838834567961
"3437","red - whi",NA,NA,3437,0.416973987411924
"3438","red - whi",NA,NA,3438,0.386013812261587
"3439","red - whi",NA,NA,3439,0.15478195238733
"3440","red - whi",NA,NA,3440,0.920602054608873
"3441","red - whi",NA,NA,3441,0.687631718067609
"3442","red - whi",NA,NA,3442,1.38379804776371
"3443","red - whi",NA,NA,3443,1.15464427549177
"3444","red - whi",NA,NA,3444,1.10439778387927
"3445","red - whi",NA,NA,3445,-0.779004265430583
"3446","red - whi",NA,NA,3446,-0.545442183202795
"3447","red - whi",NA,NA,3447,-0.128936749676901
"3448","red - whi",NA,NA,3448,0.292233906754483
"3449","red - whi",NA,NA,3449,0.723673401027023
"3450","red - whi",NA,NA,3450,-1.02972896373972
"3451","red - whi",NA,NA,3451,1.17595001000521
"3452","red - whi",NA,NA,3452,0.601022930666697
"3453","red - whi",NA,NA,3453,0.96915660283355
"3454","red - whi",NA,NA,3454,0.942838921336856
"3455","red - whi",NA,NA,3455,1.88027591119757
"3456","red - whi",NA,NA,3456,1.11629997868642
"3457","red - whi",NA,NA,3457,1.69780851501984
"3458","red - whi",NA,NA,3458,0.0375269620800376
"3459","red - whi",NA,NA,3459,-0.381642833212712
"3460","red - whi",NA,NA,3460,-0.211223789596396
"3461","red - whi",NA,NA,3461,-0.339388870074337
"3462","red - whi",NA,NA,3462,-0.30827303249877
"3463","red - whi",NA,NA,3463,0.851504645528355
"3464","red - whi",NA,NA,3464,0.891062785112293
"3465","red - whi",NA,NA,3465,0.312812036810202
"3466","red - whi",NA,NA,3466,2.50980650683573
"3467","red - whi",NA,NA,3467,3.15964690071336
"3468","red - whi",NA,NA,3468,2.69794523133445
"3469","red - whi",NA,NA,3469,2.05079155916911
"3470","red - whi",NA,NA,3470,2.15371778443074
"3471","red - whi",NA,NA,3471,1.81857073078325
"3472","red - whi",NA,NA,3472,1.00724663114163
"3473","red - whi",NA,NA,3473,1.20914317020983
"3474","red - whi",NA,NA,3474,-0.81934129486347
"3475","red - whi",NA,NA,3475,0.12564312433308
"3476","red - whi",NA,NA,3476,-0.604118304796486
"3477","red - whi",NA,NA,3477,-0.0709146473295288
"3478","red - whi",NA,NA,3478,0.658345355112293
"3479","red - whi",NA,NA,3479,0.318595718028111
"3480","red - whi",NA,NA,3480,0.337381153294589
"3481","red - whi",NA,NA,3481,0.390079944537047
"3482","red - whi",NA,NA,3482,0.495340482884451
"3483","red - whi",NA,NA,3483,0.255309452779305
"3484","red - whi",NA,NA,3484,-0.00365739485978022
"3485","red - whi",NA,NA,3485,-0.436752403153677
"3486","red - whi",NA,NA,3486,-0.114819560434176
"3487","red - whi",NA,NA,3487,-0.132058980883801
"3488","red - whi",NA,NA,3488,0.328128285844474
"3489","red - whi",NA,NA,3489,-0.0521719321773151
"3490","red - whi",NA,NA,3490,0.132677173779897
"3491","red - whi",NA,NA,3491,-0.109920546694174
"3492","red - whi",NA,NA,3492,0.769622489135993
"3493","red - whi",NA,NA,3493,0.893305029861024
"3494","red - whi",NA,NA,3494,1.54511207739706
"3495","red - whi",NA,NA,3495,0.1918193179238
"3496","red - whi",NA,NA,3496,0.769233081814013
"3497","red - whi",NA,NA,3497,0.494147024794604
"3498","red - whi",NA,NA,3498,1.19612172458273
"3499","red - whi",NA,NA,3499,0.654310286172479
"3500","red - whi",NA,NA,3500,-0.262824734971622
"3501","red - whi",NA,NA,3501,1.42450299834638
"3502","red - whi",NA,NA,3502,0.5517945202213
"3503","red - whi",NA,NA,3503,0.497751742262772
"3504","red - whi",NA,NA,3504,0.306862125207362
"3505","red - whi",NA,NA,3505,2.06830842855263
"3506","red - whi",NA,NA,3506,1.52076246682824
"3507","red - whi",NA,NA,3507,2.03286893430568
"3508","red - whi",NA,NA,3508,1.74084555436725
"3509","red - whi",NA,NA,3509,0.626481404033461
"3510","red - whi",NA,NA,3510,0.857840872666539
"3511","red - whi",NA,NA,3511,1.51290205464345
"3512","red - whi",NA,NA,3512,1.4226503166609
"3513","red - whi",NA,NA,3513,0.956803914097034
"3514","red - whi",NA,NA,3514,0.388403289654914
"3515","red - whi",NA,NA,3515,-0.27614583537507
"3516","red - whi",NA,NA,3516,-0.514246476002803
"3517","red - whi",NA,NA,3517,-0.355347642749406
"3518","red - whi",NA,NA,3518,-0.31998935071984
"3519","red - whi",NA,NA,3519,0.933636258610476
"3520","red - whi",NA,NA,3520,1.88403482941668
"3521","red - whi",NA,NA,3521,-1.02351813423553
"3522","red - whi",NA,NA,3522,-0.134860428469415
"3523","red - whi",NA,NA,3523,-0.224995992740561
"3524","red - whi",NA,NA,3524,-0.667517795543191
"3525","red - whi",NA,NA,3525,-0.40637745463091
"3526","red - whi",NA,NA,3526,-0.737068028540392
"3527","red - whi",NA,NA,3527,-1.14758470471289
"3528","red - whi",NA,NA,3528,-0.761385089401343
"3529","red - whi",NA,NA,3529,-2.05986080792318
"3530","red - whi",NA,NA,3530,-0.870596790537527
"3531","red - whi",NA,NA,3531,-0.576674712757795
"3532","red - whi",NA,NA,3532,0.019595250872436
"3533","red - whi",NA,NA,3533,0.894336823286682
"3534","red - whi",NA,NA,3534,1.53356208489056
"3535","red - whi",NA,NA,3535,2.41040708403986
"3536","red - whi",NA,NA,3536,2.76916824997678
"3537","red - whi",NA,NA,3537,2.20435283396011
"3538","red - whi",NA,NA,3538,-0.844181924025751
"3539","red - whi",NA,NA,3539,-2.35502924993917
"3540","red - whi",NA,NA,3540,-0.384989309520517
"3541","red - whi",NA,NA,3541,-0.53626818593507
"3542","red - whi",NA,NA,3542,-1.05860126847365
"3543","red - whi",NA,NA,3543,-1.14484160101897
"3544","red - whi",NA,NA,3544,-1.50913172731461
"3545","red - whi",NA,NA,3545,0.0100903808659925
"3546","red - whi",NA,NA,3546,-0.363026552244377
"3547","red - whi",NA,NA,3547,0.257449079715057
"3548","red - whi",NA,NA,3548,0.926857004077905
"3549","red - whi",NA,NA,3549,0.822886693929732
"3550","red - whi",NA,NA,3550,0.834783465030949
"3551","red - whi",NA,NA,3551,1.33450556441415
"3552","red - whi",NA,NA,3552,0.05651216023143
"3553","red - whi",NA,NA,3553,1.93183327288909
"3554","red - whi",NA,NA,3554,1.78238108796598
"3555","red - whi",NA,NA,3555,2.13755189402247
"3556","red - whi",NA,NA,3556,2.13012099176782
"3557","red - whi",NA,NA,3557,2.50735995603701
"3558","red - whi",NA,NA,3558,2.55097182366501
"3559","red - whi",NA,NA,3559,0.715052204901487
"3560","red - whi",NA,NA,3560,1.49538714381287
"3561","red - whi",NA,NA,3561,2.9731808192613
"3562","red - whi",NA,NA,3562,2.3575588667159
"3563","red - whi",NA,NA,3563,-1.67276864371796
"3564","red - whi",NA,NA,3564,3.77595987482331
"3565","red - whi",NA,NA,3565,3.55584274385989
"3566","red - whi",NA,NA,3566,3.17515123169178
"3567","red - whi",NA,NA,3567,2.98354263406312
"3568","red - whi",NA,NA,3568,3.52709567908684
"3569","red - whi",NA,NA,3569,3.59171738903823
"3570","red - whi",NA,NA,3570,-1.63816747845381
"3571","red - whi",NA,NA,3571,-1.46515551491875
"3572","red - whi",NA,NA,3572,-1.89647820278934
"3573","red - whi",NA,NA,3573,0.996675212672212
"3574","red - whi",NA,NA,3574,1.80672506966245
"3575","red - whi",NA,NA,3575,2.43530641353751
"3576","red - whi",NA,NA,3576,1.75703167151962
"3577","red - whi",NA,NA,3577,2.32499813224067
"3578","red - whi",NA,NA,3578,1.4342658375999
"3579","red - whi",NA,NA,3579,0.222978672761266
"3580","red - whi",NA,NA,3580,1.28553975258367
"3581","red - whi",NA,NA,3581,0.172738008207796
"3582","red - whi",NA,NA,3582,0.804201658138888
"3583","red - whi",NA,NA,3583,0.676109482306544
"3584","red - whi",NA,NA,3584,1.78361854770478
"3585","red - whi",NA,NA,3585,3.42085911234452
"3586","red - whi",NA,NA,3586,1.34371738972097
"3587","red - whi",NA,NA,3587,0.56542835812101
"3588","red - whi",NA,NA,3588,2.90571352576971
"3589","red - whi",NA,NA,3589,-0.555413107404007
"3590","red - whi",NA,NA,3590,-1.19519536305321
"3591","red - whi",NA,NA,3591,-0.961089182807268
"3592","red - whi",NA,NA,3592,-0.796723578468093
"3593","red - whi",NA,NA,3593,-1.63422769777537
"3594","red - whi",NA,NA,3594,-1.24318872974813
"3595","red - whi",NA,NA,3595,-1.42004881632413
"3596","red - whi",NA,NA,3596,-0.940367291960196
"3597","red - whi",NA,NA,3597,-1.42690502009471
"3598","red - whi",NA,NA,3598,-0.0530896653530901
"3599","red - whi",NA,NA,3599,0.802949485118381
"3600","red - whi",NA,NA,3600,0.50651078663102
"3601","red - whi",NA,NA,3601,1.35919003203848
"3602","red - whi",NA,NA,3602,0.212071606447792
"3603","red - whi",NA,NA,3603,2.32662303917231
"3604","red - whi",NA,NA,3604,1.55067168913611
"3605","red - whi",NA,NA,3605,4.22095392766162
"3606","red - whi",NA,NA,3606,2.75977482657666
"3607","red - whi",NA,NA,3607,2.72487328614542
"3608","red - whi",NA,NA,3608,0.742222848320118
"3609","red - whi",NA,NA,3609,-0.666816411232701
"3610","red - whi",NA,NA,3610,1.11211081508295
"3611","red - whi",NA,NA,3611,0.570722874049741
"3612","red - whi",NA,NA,3612,0.478113501450411
"3613","red - whi",NA,NA,3613,0.533712579116056
"3614","red - whi",NA,NA,3614,1.52187067894663
"3615","red - whi",NA,NA,3615,0.49234903577936
"3616","red - whi",NA,NA,3616,1.09541445852748
"3617","red - whi",NA,NA,3617,1.57011961370515
"3618","red - whi",NA,NA,3618,1.73636591532156
"3619","red - whi",NA,NA,3619,-1.00258701557815
"3620","red - whi",NA,NA,3620,0.29617710697986
"3621","red - whi",NA,NA,3621,-1.62452645149194
"3622","red - whi",NA,NA,3622,0.971734852649492
"3623","red - whi",NA,NA,3623,-0.0816795291919086
"3624","red - whi",NA,NA,3624,0.614641235155061
"3625","red - whi",NA,NA,3625,-0.216952096276192
"3626","red - whi",NA,NA,3626,0.990979343833243
"3627","red - whi",NA,NA,3627,1.75558779636432
"3628","red - whi",NA,NA,3628,0.254145557032763
"3629","red - whi",NA,NA,3629,-0.166652882314956
"3630","red - whi",NA,NA,3630,0.277929183098576
"3631","red - whi",NA,NA,3631,0.0838123542626857
"3632","red - whi",NA,NA,3632,0.44874004491196
"3633","red - whi",NA,NA,3633,-0.585822523813495
"3634","red - whi",NA,NA,3634,-1.94809241902047
"3635","red - whi",NA,NA,3635,3.21696258108781
"3636","red - whi",NA,NA,3636,2.83882284766936
"3637","red - whi",NA,NA,3637,-0.431121866208895
"3638","red - whi",NA,NA,3638,-1.51508006947597
"3639","red - whi",NA,NA,3639,2.27986308906769
"3640","red - whi",NA,NA,3640,0.437204127846323
"3641","red - whi",NA,NA,3641,0.493029728249502
"3642","red - whi",NA,NA,3642,-1.004761781325
"3643","red - whi",NA,NA,3643,-2.08622990484806
"3644","red - whi",NA,NA,3644,-3.06199189968239
"3645","red - whi",NA,NA,3645,-0.643734395555577
"3646","red - whi",NA,NA,3646,-0.326054616588263
"3647","red - whi",NA,NA,3647,-0.820715583501138
"3648","red - whi",NA,NA,3648,-2.6354142901699
"3649","red - whi",NA,NA,3649,-1.23066486552043
"3650","red - whi",NA,NA,3650,2.23502300865616
"3651","red - whi",NA,NA,3651,1.32153302980832
"3652","red - whi",NA,NA,3652,1.80319357552097
"3653","red - whi",NA,NA,3653,2.66867849539275
"3654","red - whi",NA,NA,3654,2.50929565284775
"3655","red - whi",NA,NA,3655,2.00219073744623
"3656","red - whi",NA,NA,3656,2.33332168884929
"3657","red - whi",NA,NA,3657,1.13557032294161
"3658","red - whi",NA,NA,3658,1.31898648328596
"3659","red - whi",NA,NA,3659,0.357617416612189
"3660","red - whi",NA,NA,3660,1.24214063118624
"3661","red - whi",NA,NA,3661,1.22090653312553
"3662","red - whi",NA,NA,3662,1.03110459456164
"3663","red - whi",NA,NA,3663,1.27152456284762
"3664","red - whi",NA,NA,3664,1.48899795358472
"3665","red - whi",NA,NA,3665,1.05097559640738
"3666","red - whi",NA,NA,3666,1.65596296476128
"3667","red - whi",NA,NA,3667,2.62064272372142
"3668","red - whi",NA,NA,3668,3.12607555422681
"3669","red - whi",NA,NA,3669,1.20712805147681
"3670","red - whi",NA,NA,3670,2.32902958558666
"3671","red - whi",NA,NA,3671,2.49129798155913
"3672","red - whi",NA,NA,3672,3.23323222534054
"3673","red - whi",NA,NA,3673,3.99303618284956
"3674","red - whi",NA,NA,3674,3.05357936060171
"3675","red - whi",NA,NA,3675,2.68503811676073
"3676","red - whi",NA,NA,3676,2.81269202172475
"3677","red - whi",NA,NA,3677,0.00627165027986328
"3678","red - whi",NA,NA,3678,0.0971573046665343
"3679","red - whi",NA,NA,3679,-0.299341560236012
"3680","red - whi",NA,NA,3680,0.107603982008297
"3681","red - whi",NA,NA,3681,0.228220020053355
"3682","red - whi",NA,NA,3682,-0.114061574653508
"3683","red - whi",NA,NA,3683,0.662383672777745
"3684","red - whi",NA,NA,3684,0.701971729143076
"3685","red - whi",NA,NA,3685,-1.1967813006192
"3686","red - whi",NA,NA,3686,-0.796653824777209
"3687","red - whi",NA,NA,3687,-0.204487094967302
"3688","red - whi",NA,NA,3688,0.381528865809914
"3689","red - whi",NA,NA,3689,1.80800062032419
"3690","red - whi",NA,NA,3690,2.65772908627234
"3691","red - whi",NA,NA,3691,1.37404630422862
"3692","red - whi",NA,NA,3692,2.44904579085594
"3693","red - whi",NA,NA,3693,2.3812250494428
"3694","red - whi",NA,NA,3694,2.91836916015004
"3695","red - whi",NA,NA,3695,0.257756532613135
"3696","red - whi",NA,NA,3696,1.05357116003074
"3697","red - whi",NA,NA,3697,0.116515626525601
"3698","red - whi",NA,NA,3698,-1.18004574051428
"3699","red - whi",NA,NA,3699,-0.499440511249131
"3700","red - whi",NA,NA,3700,-0.643660810117503
"3701","red - whi",NA,NA,3701,-0.214893595631957
"3702","red - whi",NA,NA,3702,-1.08394912719717
"3703","red - whi",NA,NA,3703,6.599676298359
"3704","red - whi",NA,NA,3704,0.992932586757074
"3705","red - whi",NA,NA,3705,1.93269105955945
"3706","red - whi",NA,NA,3706,1.23725957419569
"3707","red - whi",NA,NA,3707,0.889084007493621
"3708","red - whi",NA,NA,3708,0.49846077191801
"3709","red - whi",NA,NA,3709,-0.21042776555686
"3710","red - whi",NA,NA,3710,-0.456992465992458
"3711","red - whi",NA,NA,3711,-0.804399543921346
"3712","red - whi",NA,NA,3712,-1.22932212452057
"3713","red - whi",NA,NA,3713,-0.492896109897217
"3714","red - whi",NA,NA,3714,0.452201984583887
"3715","red - whi",NA,NA,3715,-0.51279671626493
"3716","red - whi",NA,NA,3716,-1.16996897225776
"3717","red - whi",NA,NA,3717,-1.14242537288386
"3718","red - whi",NA,NA,3718,-1.36647716652745
"3719","red - whi",NA,NA,3719,0.368879657964725
"3720","red - whi",NA,NA,3720,1.15916333333167
"3721","red - whi",NA,NA,3721,0.879056269809662
"3722","red - whi",NA,NA,3722,2.3616940316986
"3723","red - whi",NA,NA,3723,2.0141473669188
"3724","red - whi",NA,NA,3724,0.453621489667828
"3725","red - whi",NA,NA,3725,0.903444763291056
"3726","red - whi",NA,NA,3726,-0.661755791324966
"3727","red - whi",NA,NA,3727,-0.881368966599139
"3728","red - whi",NA,NA,3728,-0.711750284346717
"3729","red - whi",NA,NA,3729,-0.767775759687233
"3730","red - whi",NA,NA,3730,-0.854550841270891
"3731","red - whi",NA,NA,3731,0.04053143088264
"3732","red - whi",NA,NA,3732,0.255198565086527
"3733","red - whi",NA,NA,3733,0.0185597907934882
"3734","red - whi",NA,NA,3734,-0.0591491965522627
"3735","red - whi",NA,NA,3735,-0.0737884948531475
"3736","red - whi",NA,NA,3736,-0.0586540756831571
"3737","red - whi",NA,NA,3737,1.47324003844144
"3738","red - whi",NA,NA,3738,0.67513068550264
"3739","red - whi",NA,NA,3739,0.244724447537823
"3740","red - whi",NA,NA,3740,2.02012349071827
"3741","red - whi",NA,NA,3741,2.963835319035
"3742","red - whi",NA,NA,3742,2.05566201202589
"3743","red - whi",NA,NA,3743,1.91367937364173
"3744","red - whi",NA,NA,3744,1.81559635287951
"3745","red - whi",NA,NA,3745,1.71726494987154
"3746","red - whi",NA,NA,3746,0.638476864892323
"3747","red - whi",NA,NA,3747,1.10941076448252
"3748","red - whi",NA,NA,3748,0.348558373888344
"3749","red - whi",NA,NA,3749,-0.3325692524845
"3750","red - whi",NA,NA,3750,2.96972922180398
"3751","red - whi",NA,NA,3751,2.60045054557905
"3752","red - whi",NA,NA,3752,3.08190997947019
"3753","red - whi",NA,NA,3753,0.307852457943698
"3754","red - whi",NA,NA,3754,-0.952777593028101
"3755","red - whi",NA,NA,3755,-1.40393532140125
"3756","red - whi",NA,NA,3756,-1.73393326008307
"3757","red - whi",NA,NA,3757,-2.63003851817368
"3758","red - whi",NA,NA,3758,-1.90317562847214
"3759","red - whi",NA,NA,3759,-2.13584345605095
"3760","red - whi",NA,NA,3760,-1.98479883525631
"3761","red - whi",NA,NA,3761,-1.53155071887448
"3762","red - whi",NA,NA,3762,-1.34739884486374
"3763","red - whi",NA,NA,3763,0.593788769469989
"3764","red - whi",NA,NA,3764,-0.0454044756898557
"3765","red - whi",NA,NA,3765,0.0850037800847181
"3766","red - whi",NA,NA,3766,0.751778914030556
"3767","red - whi",NA,NA,3767,0.296944777616685
"3768","red - whi",NA,NA,3768,0.256729380184597
"3769","red - whi",NA,NA,3769,1.67464574305703
"3770","red - whi",NA,NA,3770,1.6917742513309
"3771","red - whi",NA,NA,3771,2.36445089471755
"3772","red - whi",NA,NA,3772,1.33571222044199
"3773","red - whi",NA,NA,3773,2.12798906625328
"3774","red - whi",NA,NA,3774,2.05086733627349
"3775","red - whi",NA,NA,3775,1.05865717091271
"3776","red - whi",NA,NA,3776,0.502307373796066
"3777","red - whi",NA,NA,3777,0.166753073186544
"3778","red - whi",NA,NA,3778,-0.821791918638199
"3779","red - whi",NA,NA,3779,-0.870574501352405
"3780","red - whi",NA,NA,3780,-0.303973115757536
"3781","red - whi",NA,NA,3781,0.808967750270653
"3782","red - whi",NA,NA,3782,1.43383687118709
"3783","red - whi",NA,NA,3783,1.71110138425436
"3784","red - whi",NA,NA,3784,3.29715523155652
"3785","red - whi",NA,NA,3785,3.53493699962256
"3786","red - whi",NA,NA,3786,3.90896944908179
"3787","red - whi",NA,NA,3787,-2.17011507612364
"3788","red - whi",NA,NA,3788,-0.420133999600714
"3789","red - whi",NA,NA,3789,-0.0843471016417173
"3790","red - whi",NA,NA,3790,0.10209860628124
"3791","red - whi",NA,NA,3791,0.196807886086159
"3792","red - whi",NA,NA,3792,1.72907509518353
"3793","red - whi",NA,NA,3793,1.91941435623415
"3794","red - whi",NA,NA,3794,1.60915071580604
"3795","red - whi",NA,NA,3795,1.31161939068339
"3796","red - whi",NA,NA,3796,2.94663236721242
"3797","red - whi",NA,NA,3797,3.09565050895818
"3798","red - whi",NA,NA,3798,0.810958033199237
"3799","red - whi",NA,NA,3799,2.03303515702404
"3800","red - whi",NA,NA,3800,1.12521998020412
"3801","red - whi",NA,NA,3801,1.36209089706124
"3802","red - whi",NA,NA,3802,1.6412387645309
"3803","red - whi",NA,NA,3803,1.78061795371018
"3804","red - whi",NA,NA,3804,2.22670696179034
"3805","red - whi",NA,NA,3805,0.516721084880358
"3806","red - whi",NA,NA,3806,0.444334147641468
"3807","red - whi",NA,NA,3807,0.62757742128577
"3808","red - whi",NA,NA,3808,0.532168329033558
"3809","red - whi",NA,NA,3809,0.911075618700163
"3810","red - whi",NA,NA,3810,1.09359653892473
"3811","red - whi",NA,NA,3811,1.40541598043698
"3812","red - whi",NA,NA,3812,1.58990274863714
"3813","red - whi",NA,NA,3813,-0.0901272391563453
"3814","red - whi",NA,NA,3814,1.0022649628938
"3815","red - whi",NA,NA,3815,-0.214604350701675
"3816","red - whi",NA,NA,3816,1.00484640535558
"3817","red - whi",NA,NA,3817,0.100986240225048
"3818","red - whi",NA,NA,3818,0.970495829843321
"3819","red - whi",NA,NA,3819,2.41172349012473
"3820","red - whi",NA,NA,3820,1.17188705101944
"3821","red - whi",NA,NA,3821,0.432710632504562
"3822","red - whi",NA,NA,3822,0.973743044651513
"3823","red - whi",NA,NA,3823,1.25442961909976
"3824","red - whi",NA,NA,3824,1.77478759319243
"3825","red - whi",NA,NA,3825,1.23898481712223
"3826","red - whi",NA,NA,3826,-1.27638546327441
"3827","red - whi",NA,NA,3827,-1.85976439078475
"3828","red - whi",NA,NA,3828,-1.98686130177855
"3829","red - whi",NA,NA,3829,-0.706464322906897
"3830","red - whi",NA,NA,3830,-0.0894637005746836
"3831","red - whi",NA,NA,3831,-0.904052384641922
"3832","red - whi",NA,NA,3832,1.32984429075146
"3833","red - whi",NA,NA,3833,0.466727398720472
"3834","red - whi",NA,NA,3834,1.4375570329843
"3835","red - whi",NA,NA,3835,2.49535629413871
"3836","red - whi",NA,NA,3836,1.82810162983191
"3837","red - whi",NA,NA,3837,1.85070931837367
"3838","red - whi",NA,NA,3838,1.29608119854375
"3839","red - whi",NA,NA,3839,1.87444598782325
"3840","red - whi",NA,NA,3840,0.147065377372842
"3841","red - whi",NA,NA,3841,0.375427281366624
"3842","red - whi",NA,NA,3842,0.59734156358172
"3843","red - whi",NA,NA,3843,0.442274446720734
"3844","red - whi",NA,NA,3844,1.25224978415259
"3845","red - whi",NA,NA,3845,-0.0487121072830401
"3846","red - whi",NA,NA,3846,-0.264461216412694
"3847","red - whi",NA,NA,3847,-0.187237350881553
"3848","red - whi",NA,NA,3848,0.292171111443802
"3849","red - whi",NA,NA,3849,-0.668949175755293
"3850","red - whi",NA,NA,3850,0.285117943423642
"3851","red - whi",NA,NA,3851,0.107755535864287
"3852","red - whi",NA,NA,3852,0.806093189238932
"3853","red - whi",NA,NA,3853,0.265945785494634
"3854","red - whi",NA,NA,3854,1.11407094024984
"3855","red - whi",NA,NA,3855,0.555734391288817
"3856","red - whi",NA,NA,3856,0.196815774132129
"3857","red - whi",NA,NA,3857,-0.675407552797404
"3858","red - whi",NA,NA,3858,-1.28059554867531
"3859","red - whi",NA,NA,3859,0.410065438470253
"3860","red - whi",NA,NA,3860,-0.283382731451505
"3861","red - whi",NA,NA,3861,1.24824055600279
